Geneid	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP3954_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP4733_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0148_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0596_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0932_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP1206_marked_duplicates.bam
ENSG00000231606.1	0	0	0	0	0	0
ENSG00000234593.2	1	0	0	0	0	0
ENSG00000235829.1	0	0	0	0	0	0
ENSG00000175147.12	7	1	2	5	2	0
ENSG00000171729.13	87	30	118	95	49	27
ENSG00000204464.7	1	0	1	0	0	0
ENSG00000215720.4	0	0	0	1	0	0
ENSG00000278480.1	1	1	0	0	0	0
ENSG00000142621.19	6	0	9	2	1	2
ENSG00000233485.1	0	0	0	0	0	0
ENSG00000236045.1	0	0	0	0	0	0
ENSG00000228140.1	9	7	0	1	0	0
ENSG00000142634.12	658	248	799	269	314	343
ENSG00000162438.11	1	0	0	0	0	0
ENSG00000142615.7	0	0	0	0	1	0
ENSG00000215704.9	1	1	0	0	0	0
ENSG00000132906.17	181	74	364	98	98	86
ENSG00000116138.12	607	357	886	307	354	345
ENSG00000251866.1	0	0	0	0	0	0
ENSG00000272510.1	1	1	2	0	0	1
ENSG00000116771.5	6	3	9	11	5	1
ENSG00000237301.1	0	1	0	0	0	0
ENSG00000235084.3	0	0	0	1	0	1
ENSG00000252417.1	0	0	0	0	0	0
ENSG00000236500.1	0	0	0	0	0	0
ENSG00000197312.11	875	606	1574	396	844	533
ENSG00000215695.1	0	0	0	0	0	0
ENSG00000271742.1	1	0	0	0	0	0
ENSG00000116786.12	866	309	1416	359	711	503
ENSG00000237938.5	22	4	4	2	3	3
ENSG00000162461.7	48	11	9	3	26	10
ENSG00000224459.1	1	1	0	0	0	0
ENSG00000162460.6	0	1	5	0	0	0
ENSG00000162458.12	910	161	780	328	268	497
ENSG00000224321.1	0	0	0	0	0	0
ENSG00000233954.6	38	4	68	15	14	29
ENSG00000178715.8	1	0	0	0	0	0
ENSG00000179743.4	31	11	23	17	21	6
ENSG00000065526.10	1904	1305	815	769	1585	899
ENSG00000270620.1	1	0	0	0	0	0
ENSG00000116809.11	208	56	241	82	88	86
ENSG00000234607.2	1	1	0	0	2	1
ENSG00000231353.1	0	0	0	0	0	0
ENSG00000275503.1	0	0	0	0	0	0
ENSG00000224966.4	0	0	0	0	0	0
ENSG00000183888.4	2	1	0	0	1	2
ENSG00000233078.1	0	0	0	0	0	0
ENSG00000173641.17	52	28	179	67	46	44
ENSG00000186510.11	10	2	2	2	2	0
ENSG00000232456.1	0	0	0	0	0	0
ENSG00000184908.17	2	1	7	2	1	5
ENSG00000185519.8	0	0	0	0	0	0
ENSG00000142627.12	277	141	168	242	165	161
ENSG00000227959.1	0	0	0	0	0	1
ENSG00000224621.1	1	0	1	0	0	0
ENSG00000234166.1	0	0	0	0	0	0
ENSG00000142632.16	42	7	55	27	11	18
ENSG00000237276.8	1	0	0	1	1	0
ENSG00000132881.11	22	6	43	12	6	8
ENSG00000233929.1	0	0	0	0	0	0
ENSG00000037637.10	748	216	559	225	327	314
ENSG00000055070.16	1039	381	2294	573	587	699
ENSG00000226457.1	3	1	2	0	1	0
ENSG00000187144.11	0	0	1	0	0	1
ENSG00000157191.19	1061	240	1181	787	465	439
ENSG00000226029.1	21	5	8	11	15	6
ENSG00000080947.14	29	14	13	19	28	6
ENSG00000206652.1	0	0	0	0	0	0
ENSG00000261135.1	0	0	0	0	0	0
ENSG00000285853.1	0	0	0	0	0	0
ENSG00000224174.2	0	0	0	0	0	0
ENSG00000233421.4	7	2	30	1	2	0
ENSG00000277344.1	0	0	0	0	0	0
ENSG00000225710.1	0	0	0	0	0	0
ENSG00000219481.10	417	145	303	110	181	102
ENSG00000271732.1	1	0	1	0	0	0
ENSG00000215908.10	334	41	73	36	90	47
ENSG00000283773.1	0	0	0	0	0	0
ENSG00000186301.8	14	2	4	8	5	2
ENSG00000282143.1	0	0	0	0	0	0
ENSG00000207513.1	0	0	0	0	0	0
ENSG00000280114.1	0	0	0	0	0	0
ENSG00000236698.1	0	0	1	0	0	2
ENSG00000268869.5	0	0	0	0	0	0
ENSG00000279151.1	0	0	0	0	0	0
ENSG00000282740.1	0	0	0	0	0	0
ENSG00000058453.16	88	24	78	46	32	36
ENSG00000227684.2	0	0	0	0	0	0
ENSG00000207389.1	0	0	0	0	0	0
ENSG00000186715.11	6	0	2	1	5	1
ENSG00000223643.6	0	0	0	0	0	0
ENSG00000230239.1	0	0	0	0	0	0
ENSG00000263811.1	0	0	0	0	0	0
ENSG00000228549.3	2	2	13	0	2	0
ENSG00000277234.1	0	0	0	0	0	0
ENSG00000238142.1	12	2	11	19	4	9
ENSG00000235241.1	3	0	1	3	2	0
ENSG00000207005.1	0	0	0	0	0	0
ENSG00000272426.1	0	0	1	0	0	0
ENSG00000117122.13	307	246	770	134	203	110
ENSG00000226526.1	5	0	4	0	1	0
ENSG00000159363.17	426	81	622	283	238	185
ENSG00000117118.9	575	243	990	314	347	363
ENSG00000117115.12	145	29	88	28	19	7
ENSG00000204362.6	0	0	0	0	0	0
ENSG00000282843.1	0	0	0	0	0	0
ENSG00000142623.10	4	1	52	1	7	0
ENSG00000142619.4	0	0	0	0	0	0
ENSG00000266634.1	0	0	0	0	0	0
ENSG00000159339.13	24	2	0	2	4	2
ENSG00000276747.1	0	0	0	0	0	0
ENSG00000227751.1	0	0	0	0	0	0
ENSG00000179051.13	402	114	490	321	210	184
ENSG00000074964.16	233	35	295	109	84	67
ENSG00000236648.1	0	0	0	0	0	0
ENSG00000117148.7	0	0	0	0	0	0
ENSG00000284653.1	0	0	0	0	0	0
ENSG00000261781.1	0	0	0	0	0	0
ENSG00000117154.11	124	6	2	28	18	13
ENSG00000280222.1	7	3	0	2	2	0
ENSG00000230035.2	0	0	0	0	0	0
ENSG00000225387.1	0	0	0	0	0	0
ENSG00000179023.8	0	0	2	0	1	1
ENSG00000235282.3	0	0	0	0	0	0
ENSG00000225478.2	0	0	0	0	0	0
ENSG00000009709.11	0	1	0	0	1	0
ENSG00000179002.5	0	0	0	0	0	0
ENSG00000255275.3	0	0	0	0	1	0
ENSG00000159423.16	263	68	692	139	86	159
ENSG00000265606.1	0	0	0	0	0	0
ENSG00000221662.1	0	0	0	0	0	0
ENSG00000169991.10	148	100	375	113	156	116
ENSG00000272084.1	7	3	6	3	4	1
ENSG00000127481.14	4762	1900	2577	1678	2099	1822
ENSG00000230424.1	3	3	2	0	2	0
ENSG00000127463.14	1108	681	2070	620	756	844
ENSG00000053372.4	182	68	376	158	67	106
ENSG00000211454.13	4	3	2	0	1	0
ENSG00000162482.4	1	0	3	1	0	1
ENSG00000270728.1	5	0	4	0	0	0
ENSG00000053371.12	266	89	752	184	116	163
ENSG00000200403.1	0	0	0	0	0	0
ENSG00000040487.12	152	40	337	50	95	126
ENSG00000077549.17	1314	535	2023	911	667	693
ENSG00000240490.3	0	0	0	0	1	0
ENSG00000173436.14	168	49	204	74	49	73
ENSG00000201609.1	0	0	0	0	0	0
ENSG00000235185.1	0	0	0	0	0	0
ENSG00000158747.14	167	6	342	158	49	52
ENSG00000270136.6	0	0	0	0	0	0
ENSG00000226396.1	3	0	3	3	3	0
ENSG00000158748.3	0	0	0	0	0	0
ENSG00000162542.13	458	205	661	110	193	234
ENSG00000178828.6	0	0	1	0	0	0
ENSG00000235434.1	0	0	0	0	0	0
ENSG00000169914.5	279	141	270	61	162	122
ENSG00000188784.4	0	0	0	0	0	0
ENSG00000242688.3	0	0	0	0	0	0
ENSG00000188257.11	483	110	1002	427	201	267
ENSG00000127472.10	366	51	98	91	44	83
ENSG00000117215.14	4	0	0	2	0	0
ENSG00000158786.4	19	20	16	0	17	10
ENSG00000227066.1	2	0	0	0	1	1
ENSG00000187980.6	0	0	0	0	0	0
ENSG00000225986.1	0	0	1	1	0	0
ENSG00000162543.5	13	10	38	12	6	14
ENSG00000228105.1	0	0	0	0	0	0
ENSG00000284710.1	0	0	0	0	0	0
ENSG00000158816.15	6	2	1	4	3	1
ENSG00000226664.1	0	0	0	0	0	0
ENSG00000236963.6	0	0	0	0	0	0
ENSG00000226487.1	0	0	0	0	0	0
ENSG00000284641.1	0	0	0	0	0	0
ENSG00000284743.1	0	0	0	0	0	0
ENSG00000162545.5	40	82	34	28	63	22
ENSG00000090432.6	450	169	659	194	261	221
ENSG00000215520.3	0	0	0	0	0	0
ENSG00000183114.7	1	0	1	0	1	0
ENSG00000158825.5	154	28	17	25	50	134
ENSG00000158828.7	590	187	623	160	260	300
ENSG00000284005.1	0	0	0	0	0	0
ENSG00000117242.7	81	18	57	21	27	41
ENSG00000244038.9	2081	926	5688	1386	1140	1600
ENSG00000117245.12	89	17	138	26	50	41
ENSG00000235432.1	0	0	0	0	0	0
ENSG00000189410.11	584	143	1514	14	562	375
ENSG00000233069.1	0	0	0	0	0	1
ENSG00000127483.17	4185	1904	3558	1807	2153	1896
ENSG00000075151.20	832	217	609	435	282	273
ENSG00000251914.1	0	0	0	0	0	0
ENSG00000221808.1	0	0	0	0	0	0
ENSG00000233072.1	1	0	0	0	0	0
ENSG00000236073.2	0	0	0	0	0	0
ENSG00000235112.1	0	0	0	0	1	0
ENSG00000117298.15	1299	300	956	836	633	417
ENSG00000236936.1	2	1	0	0	1	0
ENSG00000231105.1	0	0	0	3	3	0
ENSG00000236216.5	0	0	0	0	0	0
ENSG00000228823.1	0	1	0	0	0	0
ENSG00000236009.1	0	0	0	0	0	0
ENSG00000227001.3	12	2	7	7	2	1
ENSG00000187952.9	0	0	0	0	0	0
ENSG00000186543.7	0	0	0	0	0	0
ENSG00000142794.18	317	106	328	124	64	186
ENSG00000176378.8	0	0	0	0	0	1
ENSG00000162551.13	161	14	280	17	5	5
ENSG00000233431.1	1	0	0	0	0	0
ENSG00000076864.19	616	218	705	39	378	406
ENSG00000090686.15	735	402	854	378	320	301
ENSG00000231978.2	2	0	0	0	0	1
ENSG00000187942.11	10	1	4	2	5	0
ENSG00000142798.19	2672	443	2110	1808	2076	538
ENSG00000232037.3	2	0	0	0	1	0
ENSG00000283234.1	3	1	1	0	3	0
ENSG00000219073.7	0	0	1	0	0	0
ENSG00000285959.1	0	0	1	0	0	0
ENSG00000273610.1	0	0	0	0	0	0
ENSG00000201919.1	0	0	0	0	0	0
ENSG00000142789.19	0	0	0	0	0	0
ENSG00000278124.1	0	0	0	0	0	0
ENSG00000201273.1	0	0	0	0	0	0
ENSG00000228397.2	0	0	0	0	0	0
ENSG00000218510.8	52	10	28	12	13	16
ENSG00000285721.1	138	41	63	15	32	36
ENSG00000285752.1	7	1	5	1	9	3
ENSG00000285794.1	0	0	0	0	0	0
ENSG00000070831.15	173	45	278	106	54	112
ENSG00000230068.2	6	4	1	1	1	1
ENSG00000271428.1	7	6	1	0	4	0
ENSG00000162552.14	30	8	25	5	15	11
ENSG00000285873.1	0	0	0	0	2	0
ENSG00000266564.1	0	0	0	0	0	0
ENSG00000234397.3	0	0	0	0	0	0
ENSG00000279625.1	0	0	0	0	0	0
ENSG00000184677.17	565	178	685	322	262	247
ENSG00000237200.1	0	0	0	1	0	0
ENSG00000070886.11	0	0	0	0	0	0
ENSG00000276835.2	0	0	0	0	0	0
ENSG00000173372.16	3227	163	907	3948	462	756
ENSG00000159189.11	2782	179	821	3235	493	615
ENSG00000173369.15	4059	232	907	5361	672	815
ENSG00000133216.16	286	209	384	96	181	457
ENSG00000265422.1	0	0	0	0	0	0
ENSG00000225952.1	0	0	0	0	0	0
ENSG00000264014.1	0	0	0	0	0	0
ENSG00000215906.8	0	0	0	0	0	0
ENSG00000227868.5	0	0	0	0	0	0
ENSG00000004487.16	776	237	1232	547	304	406
ENSG00000240553.1	0	0	0	1	1	0
ENSG00000263793.1	0	0	0	0	0	0
ENSG00000266802.1	0	0	0	0	0	0
ENSG00000169641.13	883	374	1224	556	421	390
ENSG00000229010.1	4	1	3	0	0	0
ENSG00000206935.1	0	0	0	0	0	0
ENSG00000252578.1	0	0	0	0	0	0
ENSG00000179546.4	5	14	26	2	16	11
ENSG00000215381.3	0	0	0	0	0	0
ENSG00000261326.3	8	3	0	5	2	0
ENSG00000284726.1	0	0	0	0	0	0
ENSG00000125944.19	1063	767	1447	619	536	610
ENSG00000125945.14	31	16	41	13	16	15
ENSG00000249087.6	2	1	7	0	2	1
ENSG00000201405.1	0	0	0	0	0	0
ENSG00000271420.1	0	0	0	0	0	0
ENSG00000204219.10	48	29	84	32	35	19
ENSG00000232482.2	0	0	0	0	0	0
ENSG00000088280.18	253	42	355	126	96	62
ENSG00000007968.6	18	2	27	17	10	4
ENSG00000235052.1	0	0	0	0	0	0
ENSG00000117318.8	224	31	298	121	73	87
ENSG00000285802.1	0	0	0	0	0	0
ENSG00000197880.8	1	1	0	0	0	0
ENSG00000229239.2	0	0	0	0	0	0
ENSG00000142676.14	3808	1122	4872	2819	1276	1708
ENSG00000011007.12	766	365	1276	451	442	499
ENSG00000236810.5	4	0	4	1	0	1
ENSG00000057757.9	617	320	948	303	362	326
ENSG00000011009.10	445	129	824	239	228	281
ENSG00000117308.14	443	166	848	113	280	291
ENSG00000117305.14	280	102	595	160	152	139
ENSG00000179163.11	1388	590	5757	1073	756	772
ENSG00000188822.7	4	5	0	0	0	1
ENSG00000229106.1	0	1	0	1	1	0
ENSG00000232557.3	1	0	0	0	0	0
ENSG00000264926.1	0	0	0	0	0	0
ENSG00000230228.2	0	0	0	0	0	0
ENSG00000189266.12	1698	789	2125	930	710	659
ENSG00000188529.14	1463	575	1574	644	556	543
ENSG00000215905.4	0	0	0	0	0	0
ENSG00000225315.2	0	0	0	0	0	0
ENSG00000142661.18	0	1	1	0	0	0
ENSG00000230703.1	0	0	0	0	0	0
ENSG00000142677.3	3	1	0	0	0	0
ENSG00000185436.11	29	8	32	9	16	19
ENSG00000230023.2	0	0	0	0	0	0
ENSG00000232298.2	1	1	0	0	0	0
ENSG00000158055.15	35	21	41	17	49	31
ENSG00000001460.17	29	4	48	12	10	16
ENSG00000001461.16	125	72	363	75	67	164
ENSG00000117602.11	249	175	336	56	136	191
ENSG00000264443.1	2	4	5	1	1	0
ENSG00000184454.6	1034	154	1117	64	334	415
ENSG00000227312.2	15	1	0	2	4	4
ENSG00000239106.1	0	0	0	0	0	0
ENSG00000133226.16	1696	899	793	618	880	522
ENSG00000284699.1	0	0	0	0	0	0
ENSG00000169504.14	7821	5782	11675	2591	6413	4931
ENSG00000238482.1	0	0	0	0	0	0
ENSG00000020633.18	23	2	2	15	12	1
ENSG00000278034.1	0	0	0	0	0	0
ENSG00000229162.1	0	0	2	0	0	1
ENSG00000261025.1	0	0	0	0	0	0
ENSG00000264371.1	0	0	0	0	0	0
ENSG00000285823.1	0	0	0	0	0	0
ENSG00000233755.1	0	0	0	0	0	1
ENSG00000233419.3	0	0	0	0	0	0
ENSG00000231953.2	1	0	0	0	0	0
ENSG00000117614.9	675	394	907	344	274	353
ENSG00000284602.1	13	2	14	2	8	5
ENSG00000284657.1	4	2	2	1	0	0
ENSG00000117616.17	791	253	265	343	392	150
ENSG00000272432.1	1	2	1	1	1	0
ENSG00000261349.1	5	0	0	0	0	0
ENSG00000187010.20	32	3	21	7	1	2
ENSG00000224183.1	2	0	0	1	0	0
ENSG00000259984.1	0	0	0	0	0	0
ENSG00000183726.10	1165	476	1282	571	592	550
ENSG00000188672.18	8	0	14	6	5	1
ENSG00000238084.4	0	0	0	0	0	0
ENSG00000204178.10	371	191	544	257	208	208
ENSG00000157978.11	604	221	907	317	339	386
ENSG00000225643.1	1	3	1	0	3	1
ENSG00000117643.14	5030	3540	6271	504	6139	4314
ENSG00000233478.1	309	104	40	31	146	107
ENSG00000162430.16	782	222	831	381	443	359
ENSG00000255054.3	1	0	0	0	0	0
ENSG00000228172.5	25	14	26	1	11	9
ENSG00000117640.17	657	199	599	279	275	263
ENSG00000272478.1	0	0	0	0	0	0
ENSG00000127423.10	55	55	295	30	64	64
ENSG00000236528.1	0	0	1	0	0	0
ENSG00000182749.5	1197	495	2076	243	969	1037
ENSG00000207302.1	0	0	0	0	0	0
ENSG00000117632.22	954	351	2472	540	338	557
ENSG00000229786.1	0	0	0	0	0	0
ENSG00000223624.1	0	0	0	0	0	0
ENSG00000283938.1	0	0	0	0	0	0
ENSG00000158006.13	750	274	826	182	322	363
ENSG00000207237.1	0	0	0	0	0	0
ENSG00000252190.1	0	0	0	0	0	0
ENSG00000252691.1	0	0	0	0	0	0
ENSG00000158008.9	88	10	213	15	17	26
ENSG00000158014.14	775	619	4857	56	1044	956
ENSG00000284309.1	114	26	44	1	94	42
ENSG00000158022.6	34	4	20	24	7	1
ENSG00000175087.9	252	118	303	92	134	128
ENSG00000197245.5	36	1	6	20	8	15
ENSG00000282872.1	0	0	0	0	0	0
ENSG00000236782.7	1	0	8	1	4	2
ENSG00000142684.8	0	0	0	0	0	0
ENSG00000142675.17	520	79	296	55	234	169
ENSG00000188782.8	4	0	0	0	0	0
ENSG00000236155.6	4	4	7	1	2	2
ENSG00000278572.1	0	0	0	0	0	1
ENSG00000130695.15	670	203	3915	155	294	460
ENSG00000270733.1	3	0	0	0	1	0
ENSG00000142669.14	523	111	614	376	212	204
ENSG00000158062.20	49	17	54	18	26	14
ENSG00000169442.8	45	9	60	28	6	3
ENSG00000176092.15	2577	610	2895	254	2248	1333
ENSG00000225854.2	21	5	1	2	12	5
ENSG00000176083.17	3	0	2	0	0	0
ENSG00000131914.10	0	0	1	0	0	1
ENSG00000117682.16	441	146	598	191	186	232
ENSG00000223583.1	9	6	0	1	4	3
ENSG00000225891.1	11	8	3	5	1	2
ENSG00000198830.10	1203	496	2996	673	454	805
ENSG00000224129.1	0	0	0	0	0	0
ENSG00000117676.13	181	20	240	151	52	44
ENSG00000238705.1	0	0	0	0	0	0
ENSG00000243905.3	0	0	0	0	0	0
ENSG00000252802.1	0	0	0	0	0	0
ENSG00000252429.2	0	0	0	0	0	0
ENSG00000229247.2	0	0	0	0	0	0
ENSG00000238316.1	0	0	0	0	0	0
ENSG00000235069.2	0	0	0	0	0	0
ENSG00000260063.1	6	3	7	1	3	2
ENSG00000117713.19	1606	852	918	606	1243	782
ENSG00000060642.10	185	81	371	151	103	139
ENSG00000241188.3	0	0	0	0	0	1
ENSG00000204160.11	432	96	743	194	212	243
ENSG00000175793.11	8	1	65	2	5	1
ENSG00000226698.1	0	0	0	0	0	0
ENSG00000142751.14	290	93	443	111	142	156
ENSG00000198746.12	135	48	191	56	101	80
ENSG00000090273.13	541	191	749	348	214	307
ENSG00000131910.4	0	0	0	0	0	0
ENSG00000175707.8	142	35	222	33	93	92
ENSG00000172746.6	0	1	0	0	0	0
ENSG00000224064.1	0	0	0	0	0	0
ENSG00000225294.1	0	0	0	0	0	0
ENSG00000253368.3	53	10	37	44	22	12
ENSG00000158246.7	128	13	48	102	52	30
ENSG00000090020.10	1461	858	1334	374	1291	1381
ENSG00000229985.2	0	0	0	0	0	0
ENSG00000214973.3	0	0	0	0	0	0
ENSG00000225159.1	0	0	0	0	0	0
ENSG00000225990.2	0	0	0	0	0	0
ENSG00000224311.1	0	0	0	0	0	0
ENSG00000142784.15	591	130	849	314	302	242
ENSG00000252098.1	0	1	0	0	0	0
ENSG00000243659.1	0	1	0	0	0	0
ENSG00000186501.14	228	61	326	91	117	111
ENSG00000206888.1	0	0	0	0	0	0
ENSG00000241547.1	8	3	3	7	3	0
ENSG00000142765.17	34	7	100	22	9	6
ENSG00000142733.15	252	22	62	62	70	24
ENSG00000142748.12	101	6	14	39	72	69
ENSG00000174950.10	0	0	1	0	0	0
ENSG00000231207.1	0	0	0	0	0	0
ENSG00000181773.6	2	0	2	0	0	4
ENSG00000158195.10	1946	654	1787	1287	1067	675
ENSG00000241169.1	4	0	0	1	2	1
ENSG00000237429.1	0	0	0	0	0	0
ENSG00000126705.14	327	50	199	111	246	93
ENSG00000000938.12	170	15	47	35	16	9
ENSG00000235912.1	0	0	1	0	0	0
ENSG00000233975.1	0	0	2	0	1	0
ENSG00000126709.14	2923	992	5065	2345	936	1523
ENSG00000225886.3	1	0	2	1	0	0
ENSG00000206767.1	0	0	0	0	0	0
ENSG00000226662.2	0	0	0	0	0	0
ENSG00000207095.1	0	0	0	0	0	0
ENSG00000009780.15	177	62	293	119	66	88
ENSG00000231344.1	0	0	1	1	0	0
ENSG00000230833.1	0	1	0	1	0	1
ENSG00000117758.13	1043	449	1355	458	443	518
ENSG00000269971.1	1	0	0	0	1	1
ENSG00000270031.1	3	0	0	1	0	0
ENSG00000223062.1	0	0	0	0	0	0
ENSG00000117751.17	579	259	827	273	316	332
ENSG00000252947.1	88	3	47	15	6	18
ENSG00000130775.15	451	27	78	219	53	37
ENSG00000117748.9	255	85	1162	220	79	113
ENSG00000130768.14	1	4	77	2	9	6
ENSG00000227050.1	0	0	2	0	0	0
ENSG00000158156.7	178	38	487	131	49	64
ENSG00000158161.15	507	245	737	337	270	243
ENSG00000238231.2	0	1	1	0	1	0
ENSG00000240750.3	1	0	0	0	0	1
ENSG00000228589.3	1	0	1	0	0	0
ENSG00000228943.1	0	0	0	0	0	0
ENSG00000214812.3	0	1	0	0	0	0
ENSG00000253005.1	0	0	0	0	0	0
ENSG00000169403.11	334	41	402	333	67	98
ENSG00000126698.10	1036	633	1908	575	544	615
ENSG00000130770.17	133	64	326	88	44	67
ENSG00000270605.1	0	0	0	0	0	0
ENSG00000271398.1	0	0	0	0	0	0
ENSG00000130766.4	76	10	171	36	59	55
ENSG00000130772.13	22	6	50	14	10	12
ENSG00000204138.12	393	225	535	232	225	200
ENSG00000206779.1	0	0	0	0	0	0
ENSG00000229820.2	1	0	0	0	0	0
ENSG00000221216.1	0	0	0	0	0	0
ENSG00000180198.16	261	111	476	183	165	154
ENSG00000242125.3	234	92	182	52	105	75
ENSG00000274266.1	0	0	0	0	0	0
ENSG00000200087.1	1287	238	1140	673	448	682
ENSG00000231468.2	1	0	0	1	1	1
ENSG00000279443.1	5	3	1	0	2	1
ENSG00000180098.9	239	69	224	89	95	110
ENSG00000197989.14	225	112	122	32	125	51
ENSG00000221539.1	0	0	0	0	0	0
ENSG00000278274.1	0	0	0	0	0	0
ENSG00000273544.1	0	0	0	0	0	0
ENSG00000280498.1	0	0	0	0	0	0
ENSG00000274582.1	0	0	0	0	0	0
ENSG00000120656.11	203	101	395	130	80	99
ENSG00000188060.7	34	6	163	25	17	22
ENSG00000229388.1	3	3	1	0	2	3
ENSG00000270103.3	0	0	0	0	0	0
ENSG00000274978.1	0	0	0	0	0	0
ENSG00000162419.12	379	193	510	153	258	241
ENSG00000252777.1	0	0	0	0	0	0
ENSG00000198492.15	1275	614	1878	616	684	743
ENSG00000116329.10	2	2	1	1	2	0
ENSG00000233427.1	1	0	0	0	0	0
ENSG00000199756.1	0	0	0	0	0	0
ENSG00000159023.21	1095	258	790	517	306	224
ENSG00000225616.2	0	0	0	0	0	0
ENSG00000206704.1	0	0	0	0	0	0
ENSG00000277958.1	0	0	0	0	0	0
ENSG00000253304.1	48	6	56	41	20	11
ENSG00000225750.1	0	0	0	0	0	0
ENSG00000116350.16	1541	692	1058	609	638	545
ENSG00000277916.1	0	0	0	0	0	0
ENSG00000116353.15	144	41	333	110	35	81
ENSG00000237934.1	3	0	0	1	2	0
ENSG00000060656.19	820	288	1277	426	603	352
ENSG00000230523.1	0	1	1	0	2	1
ENSG00000225011.4	0	0	0	0	0	0
ENSG00000228176.1	0	0	0	0	0	0
ENSG00000284676.1	0	0	0	0	0	0
ENSG00000270927.1	0	0	0	0	0	0
ENSG00000233399.2	0	0	0	0	0	0
ENSG00000233372.1	0	0	0	0	0	0
ENSG00000231251.1	0	0	0	0	0	0
ENSG00000236335.1	0	0	0	0	0	0
ENSG00000231949.1	0	0	0	0	0	0
ENSG00000162510.5	0	0	7	1	1	1
ENSG00000186056.10	13	1	11	3	6	2
ENSG00000162511.7	2037	212	1171	1800	452	422
ENSG00000264773.1	0	0	0	0	0	0
ENSG00000229607.1	0	0	0	0	0	0
ENSG00000223382.4	0	0	0	0	0	0
ENSG00000222784.1	0	0	0	0	0	0
ENSG00000235143.1	1	0	0	0	0	0
ENSG00000162512.15	716	164	921	560	386	476
ENSG00000266210.2	0	0	0	0	0	0
ENSG00000134644.15	2114	909	2082	925	1049	1020
ENSG00000237329.2	6	5	3	2	2	1
ENSG00000232768.1	0	0	0	0	1	0
ENSG00000215900.4	0	0	0	0	0	0
ENSG00000225142.2	0	0	0	0	0	0
ENSG00000084628.9	6	2	23	0	0	3
ENSG00000060688.12	394	131	941	314	158	204
ENSG00000229447.2	1	0	2	0	0	0
ENSG00000121766.15	268	130	530	179	107	136
ENSG00000229044.1	3	0	0	0	0	0
ENSG00000121769.7	11	9	197	14	4	5
ENSG00000168528.11	650	217	1273	333	313	291
ENSG00000215899.3	1	0	2	0	1	0
ENSG00000206981.1	0	0	0	0	0	0
ENSG00000260386.6	3	1	5	0	1	1
ENSG00000265961.1	0	0	0	0	0	0
ENSG00000284543.1	15	3	18	1	7	7
ENSG00000229167.1	2	0	3	4	2	1
ENSG00000142910.15	5000	1324	5361	3340	2479	2198
ENSG00000121764.11	6	6	3	0	3	0
ENSG00000162517.12	921	293	1428	496	496	551
ENSG00000235790.7	3	2	3	0	1	1
ENSG00000264078.1	0	1	0	0	0	0
ENSG00000084636.17	316	56	464	273	99	81
ENSG00000121753.12	59	9	129	71	30	22
ENSG00000266580.1	0	0	0	0	0	0
ENSG00000254545.1	0	0	0	0	0	0
ENSG00000134668.12	7	0	9	8	1	0
ENSG00000203620.2	0	0	0	0	0	0
ENSG00000269967.1	9	4	1	1	3	2
ENSG00000184007.20	1886	923	2447	993	919	882
ENSG00000228634.1	5	2	1	0	1	0
ENSG00000284702.1	0	0	0	0	0	0
ENSG00000121774.17	1136	638	1537	498	688	562
ENSG00000203325.3	1	0	0	2	0	0
ENSG00000121775.17	116	53	224	60	106	83
ENSG00000266203.1	0	0	0	0	0	0
ENSG00000276493.1	0	0	0	0	0	0
ENSG00000025800.13	2120	1115	4948	976	1457	1473
ENSG00000250135.1	0	0	0	0	0	0
ENSG00000084652.15	928	279	1369	614	436	480
ENSG00000160050.14	31	2	33	12	7	22
ENSG00000224066.1	1	0	0	0	0	0
ENSG00000160051.11	30	8	39	17	16	10
ENSG00000222046.2	7	1	2	2	5	2
ENSG00000160055.19	123	45	177	56	59	42
ENSG00000084623.11	907	280	2072	686	367	592
ENSG00000220785.7	31	9	11	14	4	1
ENSG00000183615.5	28	7	6	26	5	17
ENSG00000182866.16	13	1	3	35	2	3
ENSG00000277617.1	0	0	0	0	0	0
ENSG00000252450.1	0	0	0	0	0	0
ENSG00000116478.11	742	269	1480	455	316	459
ENSG00000175130.6	275	93	344	142	143	232
ENSG00000233775.1	0	0	0	0	0	0
ENSG00000162526.6	16	0	1	1	2	2
ENSG00000225828.1	35	7	9	1	11	7
ENSG00000160058.18	1354	410	2016	445	725	829
ENSG00000224333.1	0	0	0	0	0	0
ENSG00000270850.1	0	0	0	0	0	0
ENSG00000229259.1	0	1	0	0	0	0
ENSG00000263529.2	0	0	0	0	0	0
ENSG00000254553.1	0	0	0	0	0	0
ENSG00000273274.1	3	4	24	3	3	3
